worker_address     status      is_preemptive is_fiber is_sick is_in_cc_exception is_fatal_exception is_inside_catch is_in_polling_io_completion_routine context_switch_count pending_io_count pending_io_byte_count pending_io_byte_average wait_started_ms_ticks wait_resumed_ms_ticks task_bound_ms_ticks  worker_created_ms_ticks exception_num exception_severity exception_address  affinity             state                                                        start_quantum        end_quantum          last_wait_type                                               return_code quantum_used         max_quantum          boost_count tasks_processed_count fiber_address      task_address       memory_object_address thread_address     signal_worker_address scheduler_address  processor_group worker_migration_count
0x29A68478FD8A1FB0           4             1        0       0                  0                  0               0                                   0                   42                2                     0                       0                     0               4928869              4919779                 4917262             0                  0 0x3300088C760DEBC0                    8 RUNNING                                                                   4928869  9223372036854775807 MEMORY_ALLOCATION_EXT                                                  0                 8365                    0        1000                     1 NULL               0x1400D1C9988B7549 0xDC831AE756CCA743    0xA8821C5E050B2578 0x20A6E78E19CAC6BB    0x5F006A84AAAB04CF               0                      0
0x8319EA08C29AB5DC     8388608             0        0       0                  0                  0               0                                   0                    8                0                     0                       0               4919902               4919902              4919900                 4919780             0                  0 0x3300088C760DEBC0                    1 SUSPENDED                                                                 4919903              4919907 DISPATCHER_QUEUE_SEMAPHORE                                             0                    0                    0         999                     1 NULL               0xEE4F3D9C38A6D43D 0x763C749769DC0D2F    0xE17A838A7126C9EB 0xABE98D77261CD956    0x27BE28981C79D307               0                      0
0x9D68FB637A0AC958           4             1        0       0                  0                  0               0                                   0                    6                0                     0                       0                     0               4919925              4919924                 4919900             0                  0 0x3300088C760DEBC0                    8 RUNNING                                                                   4919925  9223372036854775807 MEMORY_ALLOCATION_EXT                                                  0                    0                    0         999                     1 NULL               0xE081081DAC70DB08 0x684D65FCD14C71AB    0x80B6C50EE31E39E2 0x76F9E536F019785A    0x5F006A84AAAB04CF               0                      0
0xABE98D77261CD956     8388608             0        0       0                  0                  0               0                                   0                    4                0                     0                       0               4919902               4919902              4919901                 4919900             0                  0 0x3300088C760DEBC0                    1 SUSPENDED                                                                 4919902              4919906 DISPATCHER_QUEUE_SEMAPHORE                                             0                    0                    0         999                     1 NULL               0xD0004F3768DAA4E4 0x5ECC13E88D5A61A5    0xE888E2B6AF6DE1D2 0x8319EA08C29AB5DC    0x27BE28981C79D307               0                      0
0x82D59364E56BD0B6           0             0        0       0                  0                  0               0                                   0                 3417                0                     0                       0            1546644602            1546644602              4919913                 4919901             0                  0 0x3300088C760DEBC0                    1 SUSPENDED                                                              1546645367           1546645371 SLEEP_TASK                                                           258                  282                    0        1000                     1 NULL               0x0838BD301995C162 0x77F00DFB4E2D6845    0x4BF1C655AD45DC5E 0xD226883DB9302C60    0x27BE28981C79D307               0                      0
0x5734039A370A35DA           0             0        0       0                  0                  0               0                                   0              3326613             3486                     0                       0            1547202133            1547202133              4919912                 4919902             0                  0 0x3300088C760DEBC0                    2 SUSPENDED                                                              1547202149           1547202153 SLEEP_TASK                                                           258                41440                   17        1000                     1 NULL               0x356F865F264F8E35 0xA2119D059C4C8D29    0x9E34643A43F45604 0x60F02BC60527BBAF    0xA98F86ED22960E40               0                      0
0xA8FCAA6B1209EF5C           0             0        0       0                  0                  0               0                                   0              3000703             9564                     0                       0            1547202195            1547202195              4919912                 4919903             0                  0 0x3300088C760DEBC0                    4 SUSPENDED                                                              1547202279           1547202283 SLEEP_TASK                                                           258                24262                    0        1000                     1 NULL               0x1FF818161C440185 0x5DD934F4B94F57AF    0x4430964FFDB0EB2D 0xEB0C9617998E5A36    0xD131C4F19444D988               0                      0
0xD0382C3C2A70C997     8388608             0        0       0                  0                  0               0                                   0                    7                0                     0                       0               4919925               4919925              4919924                 4919912             0                  0 0x3300088C760DEBC0                    4 SUSPENDED                                                                 4919935              4919939 WAIT_XTP_HOST_WAIT                                                     0                    0                    0         999                     1 NULL               0xECC358C08CDD8BAA 0x251DB2A381367164    0x4DB0EF308BF7C6CD 0x938754FA51815DA9    0xD131C4F19444D988               0                      0
0xFE1D0F9536B3E1E7     8388608             0        0       0                  0                  0               0                                   0              3166118             7917                     0                       0            1547201883            1547201883              4919934                 4919912             0                  0 0x3300088C760DEBC0                    2 SUSPENDED                                                              1547201914           1547201918 LAZYWRITER_SLEEP                                                     258               231626                   32        1000                     2 NULL               0x5E39672A767D52A9 0x0B38910A9DF55914    0x86DA030470CD0EE7 0x5734039A370A35DA    0xA98F86ED22960E40               0                      0
0x3905D8AFA9440FC4     8388608             0        0       0                  0                  0               0                                   0               831856           129360                     0                       0            1547202149            1547202149              4919934                 4919913          1222                 16 0x6B949418279D3720                    2 SUSPENDED                                                              1547202221           1547202225 CHECKPOINT_QUEUE                                                       0               124643                   38         989                     1 NULL               0x69A99BD24D2B27DF 0xCC2046300202B737    0x2C7CA9B419CF36C4 0x5734039A370A35DA    0xA98F86ED22960E40               0                      0
0xC673D618412E6518     8388608             0        0       0                  0                  0               0                                   0                    8                0                     0                       0               4958502               4958502              4919934                 4919913             0                  0 0x3300088C760DEBC0                    1 SUSPENDED                                                                 4958617              4958621 ONDEMAND_TASK_QUEUE                                                    0                    0                    0         999                     1 NULL               0xFB03FDE6890C4B4D 0x33564887EA68DDEB    0xA847D79F9A218FDD 0xDF1448DAE95B3857    0x27BE28981C79D307               0                      0
0x76F9E536F019785A     8388608             0        0       0                  0                  0               0                                   0                10032             2131                     0                       0            1478742668            1478742668              4919934                 4919924             0                  0 0x3300088C760DEBC0                    8 SUSPENDED                                                              1478742867           1478742871 PVS_PREALLOCATE                                                        0                  842                    3         304                     1 NULL               0xD711F4E59726AE7E 0x83DC7BA95B5FC0A9    0xF9B90BDBF77EBC9E 0x7BEC17640D1FF5BB    0x5F006A84AAAB04CF               0                      0
0x938754FA51815DA9     8388608             0        0       0                  0                  0               0                                   0                 1664              192                     0                       0               5012251               5012251              4919934                 4919924             0                  0 0x3300088C760DEBC0                    4 SUSPENDED                                                                 5012742              5012746 POPULATE_LOCK_ORDINALS                                               258                  378                    3        1000                     1 NULL               0x7F5CC6B0EB1C3B0A 0x66A2CA65FAC7E55A    0x79A0ABCB8044EFF4 0xCD29AEFDBC36A728    0xD131C4F19444D988               0                      0
0x1A1160737DB31124     8388612             1        0       0                  0                  0               0                                   0                    5                0                     0                       0            1547202243            1547202243              4919948                 4919934             0                  0 0x3300088C760DEBC0                    1 SUSPENDED                                                                 4919948  9223372036854775807 REQUEST_FOR_DEADLOCK_SEARCH                                            0                    0                    0        1000                     1 NULL               0xD82E62C91408ADBF 0xEF34FEECD6F5A9D7    0xD535305D67F8C89D 0xC673D618412E6518    0x27BE28981C79D307               0                      0
0xD393AC66D30C4FC7           4             1        0       0                  0                  0               0                                   0                    7                0                     0                       0            1546986556            1546986556              4926730                 4919934             0                  0 0x3300088C760DEBC0                    2 SUSPENDED                                                                 4926730  9223372036854775807 SP_SERVER_DIAGNOSTICS_SLEEP                                            0                    3                    0        1000                     9 NULL               0xA5469B8B0E4D0D61 0x26B632F9784AF734    0x7058AFCD9703BEF3 0xE7BE30B4863D2898    0xA98F86ED22960E40               0                      0
0xFFD176F91142848D     8388608             0        0       0                  0                  0               0                                   0                 3643              456                     0                       0               4964019               4964019              4919948                 4919935             0                  0 0x3300088C760DEBC0                    8 SUSPENDED                                                                 4964019              4964023 KSOURCE_WAKEUP                                                         0                39620                  215         985                     1 NULL               0x0F2906E2E669CBF8 0x0AF4E866BA043C7E    0xE73BAAEF5794D378 0x32C56E2BAC07C6DF    0x5F006A84AAAB04CF               0                      0
0xAFE597D1CDBDCECC     8388608             0        0       0                  0                  0               0                                   0              4614096            12813                     0                       0            1547202282            1547202282              4960259                 4919935             0                  0 0x3300088C760DEBC0                    4 SUSPENDED                                                              1547202282           1547202286 BROKER_TRANSMITTER                                                     0               145800                    4         339                     2 NULL               0x8E677A0BC625C3D1 0x5AC0094E66FB763F    0x1E5FDC699CC200B7 0x77005D716A06CB37    0xD131C4F19444D988               0                      0
0x99AFF23546014AA9     8388608             0        0       0                  0                  0               0                                   0              1769309              760                     0                       0            1497626249            1497626249              4928834                 4919948             0                  0 0x3300088C760DEBC0                    1 SUSPENDED                                                              1497626249           1497626253 DISPATCHER_QUEUE_SEMAPHORE                                             0               173865                    4        1000                     8 NULL               0xF2B6E23C765D925E 0x6C8A6CAAED47F25A    0x5B76F273C3B47CCC 0xF07E959283ECE87F    0x27BE28981C79D307               0                      0
0x894E58D8D796E0CE     8388608             0        0       0                  0                  0               0                                   0                  719               45                     0                       0            1262041855            1262041855              4919958                 4919948             0                  0 0x3300088C760DEBC0                    8 SUSPENDED                                                              1262042024           1262042028 QDS_ASYNC_QUEUE                                                        0                   66                    0         999                     1 NULL               0xFC12463476F041D7 0x7C6BC6477CD0583D    0xD2975665A3C97EA1 0xEA3646AC5F1EA93C    0x5F006A84AAAB04CF               0                      0
0x88FD35ABF2EBC7B6     8388608             0        0       0                  0                  0               0                                   0                82074               73                     0                       0            1547148299            1547148299              4919957                 4919955             0                  0 0x3300088C760DEBC0                    4 SUSPENDED                                                              1547148308           1547148312 QDS_PERSIST_TASK_MAIN_LOOP_SLEEP                                     258               184676                    0        1000                     1 NULL               0x90F4C84FA1052BFA 0x7DD8AB3459AD7F45    0xBD26F88A9EEA3D3B 0xAFE597D1CDBDCECC    0xD131C4F19444D988               0                      0
0xCC5B70D756AE7218     8388608             0        0       0                  0                  0               0                                   0                    8                0                     0                       0               4928834               4928834              4928834                 4919957             0                  0 0x3300088C760DEBC0                    4 SUSPENDED                                                                 4928869              4928873 DISPATCHER_QUEUE_SEMAPHORE                                             0                    0                    0        1000                     3 NULL               0x42887A528543E96F 0x397EEE48FDE8CAEB    0x44428E0C55BCEEF4 0xF039B3FCCA92E17D    0xD131C4F19444D988               0                      0
0x13549E47879C9B29     8388608             0        0       0                  0                  0               0                                   0                   12                0                     0                       0               4928834               4928834              4928834                 4920055             0                  0 0x3300088C760DEBC0                    8 SUSPENDED                                                                 4928834              4928838 DISPATCHER_QUEUE_SEMAPHORE                                             0                    0                    0        1000                     3 NULL               0xCA1988E8CE25E4E9 0xE67100D82CDA23DA    0x8EB3501C2D05F696 0x20A6E78E19CAC6BB    0x5F006A84AAAB04CF               0                      0
0xAB572A31EB75690C           4             1        0       0                  0                  0               0                                   0                    6                0                     0                       0                     0            1462490156              4926394                 4923873             0                  0 0x3300088C760DEBC0                    2 RUNNING                                                                   4926394  9223372036854775807 PREEMPTIVE_OS_LIBRARYOPS                                               0                    0                    0        1000                     1 NULL               0x753AD5FB97ABBD00 0x5E72B4AE4033D1FF    0x3A6B1C782F41899A 0xFE1D0F9536B3E1E7    0xA98F86ED22960E40               0                      0
0xF039B3FCCA92E17D     8388608             0        0       0                  0                  0               0                                   0                    8                0                     0                       0               4928834               4928834              4928834                 4924789             0                  0 0x3300088C760DEBC0                    4 SUSPENDED                                                                 4928834              4928838 DISPATCHER_QUEUE_SEMAPHORE                                             0                   10                    0        1000                     4 NULL               0x55C44645894904EB 0x051C2D6361D4598E    0x6C37A604862F0CE5 0x938754FA51815DA9    0xD131C4F19444D988               0                      0
0xBDA277534D4275D9     8388608             0        0       0                  0                  0               0                                   0                   12                0                     0                       0               4928834               4928834              4928834                 4926502             0                  0 0x3300088C760DEBC0                    2 SUSPENDED                                                                 4928834              4928838 DISPATCHER_QUEUE_SEMAPHORE                                             0                  246                    0        1000                     3 NULL               0x43311B272F7E183E 0x4887E9CCE604CD2A    0x841021ACBD6687BF 0xFE1D0F9536B3E1E7    0xA98F86ED22960E40               0                      0
0x1B0758066B684A1B     8388608             0        0       0                  0                  0               0                                   0              2180815              338                     0                       0            1547174121            1547174121              4928834                 4926502             0                  0 0x3300088C760DEBC0                    1 SUSPENDED                                                              1547174121           1547174125 DISPATCHER_QUEUE_SEMAPHORE                                             0               212748                    4        1000                     3 NULL               0x018DA2EAE6C41871 0xEE22C699C02EF2E8    0xD05D74CD6E62F7F9 0xF07E959283ECE87F    0x27BE28981C79D307               0                      0
0xDF4A275809FBA74C     8388608             0        0       0                  0                  0               0                                   0                    6                0                     0                       0               4928834               4928834              4928834                 4926719             0                  0 0x3300088C760DEBC0                    8 SUSPENDED                                                                 4928836              4928840 DISPATCHER_QUEUE_SEMAPHORE                                             0                    0                    0        1000                     2 NULL               0xEC25AA72BD983E83 0x2A6FB9C7A2BD1FBF    0x0B502061C5EA8067 0x13549E47879C9B29    0x5F006A84AAAB04CF               0                      0
0x7BEC17640D1FF5BB     8388608             0        0       0                  0                  0               0                                   0              6206140            24766                     0                       0            1547202274            1547202274              4960259                 4926720             0                  0 0x3300088C760DEBC0                    8 SUSPENDED                                                              1547202274           1547202278 HADR_FILESTREAM_IOMGR_IOCOMPLETION                                   258                42209                   70        1000                     5 NULL               0xC72618A35C4ED12A 0x8EC989FBA6594D48    0x13C63A2697D3A463 0x454EF68A613B22F8    0x5F006A84AAAB04CF               0                      0
0x15DDCC519351CFA5     8388608             0        0       0                  0                  0               0                                   0                50016              190                     0                       0            1547166649            1547166649              4967068                 4926722             0                  0 0x3300088C760DEBC0                    8 SUSPENDED                                                              1547166711           1547166715 XE_LIVE_TARGET_TVF                                                   258                  601                    2        1000                     6 NULL               0x36DA9331CB40C558 0xE0F852CE38177756    0xF23E33DDC7B02A96 0x647675DD0A7667A2    0x5F006A84AAAB04CF               0                      0
0xF834D8D19DFF7A3D     8388608             0        0       0                  0                  0               0                                   0                   28                0                     0                       0            1030479773            1030479773              4928834                 4926730             0                  0 0x3300088C760DEBC0                    2 SUSPENDED                                                              1030479778           1030479782 DISPATCHER_QUEUE_SEMAPHORE                                             0                    3                    0        1000                     1 NULL               0x9B09E9205E317DB8 0x0D11464E36B9C2CE    0x5AA4991F61B9CA1A 0xE7BE30B4863D2898    0xA98F86ED22960E40               0                      0
0x4A5F87FE74DE7F0F     8388612             1        0       0                  0                  0               0                                   0                    5                0                     0                       0            1546974289            1546974289              4928837                 4928834             0                  0 0x3300088C760DEBC0                    1 SUSPENDED                                                                 4928837  9223372036854775807 PWAIT_EXTENSIBILITY_CLEANUP_TASK                                       0                    0                    0        1000                     1 NULL               0xF0DB170C2790A74D 0xBF7A1961DF98C7FC    0x3EFCDCEB31B72DBE 0x99AFF23546014AA9    0x27BE28981C79D307               0                      0
0x60F02BC60527BBAF     8388608             0        0       0                  0                  0               0                                   0              5764759             4392                     0                       0            1547201914            1547201914              5010171                 4928834             0                  0 0x3300088C760DEBC0                    2 SUSPENDED                                                              1547202133           1547202137 HADR_TIMER_TASK                                                        0                67936                   34         999                    18 NULL               0x15FC6054E6A721D9 0x95D5B559AE61035C    0x91CE752B9A830230 0x5ABB3FA93257B310    0xA98F86ED22960E40               0                      0
0x60C819B74ED5F0BF     8388608             0        0       0                  0                  0               0                                   0                   57                0                     0                       0               4960555               4960555              4960555                 4928837             0                  0 0x3300088C760DEBC0                    1 SUSPENDED                                                                 4960664              4960668 DBMIRROR_EVENTS_QUEUE                                                  0                    2                    0        1000                    28 NULL               0xC74BEBF41CC6D23B 0x95ED8728E593484C    0x6AAF26C4B9A6D6BA 0xDF1448DAE95B3857    0x27BE28981C79D307               0                      0
0x506ADAA0FAF9C821     8388608             0        0       0                  0                  0               0                                   0              2954491            10069                     0                       0            1547201508            1547201508              4960259                 4956586             0                  0 0x3300088C760DEBC0                    4 SUSPENDED                                                              1547201762           1547201766 BROKER_TO_FLUSH                                                      258                22650                    2        1000                     2 NULL               0xB02808A09659B308 0xA54F443F51BF70D2    0x9D85F808339F1032 0xAFE597D1CDBDCECC    0xD131C4F19444D988               0                      0
0x760576A4A310A77A     8388608             0        0       0                  0                  0               0                                   0                  178               32                     0                       0               5011280               5011280              4960258                 4956586             0                  0 0x3300088C760DEBC0                    2 SUSPENDED                                                                 5011284              5011288 BROKER_EVENTHANDLER                                                    0                  320                   18         981                     4 NULL               0xE75C12A6F5BD7BBE 0x8320E83B08561F89    0x94779934EDD4380B 0x5AB324AC7D098F37    0xA98F86ED22960E40               0                      0
0x8B51DE09D0A1A8F3     8388608             0        0       0                  0                  0               0                                   0                 1675                0                     0                       0            1545775774            1545775774              4963258                 4961602             0                  0 0x3300088C760DEBC0                    2 SUSPENDED                                                              1545775962           1545775966 HADR_FABRIC_CALLBACK                                                 258                  102                    0        1000                     1 NULL               0x418414A21888497C 0x7E7440967BE71000    0x742D87F0194CB95C 0xFE1D0F9536B3E1E7    0xA98F86ED22960E40               0                      0
0x36BC23060114CE66           4             1        0       0                  0                  0               0                                   0                29603             4748                     0                       0                     0            1547178189           1289689805              1287974869             0                  0 0x3300088C760DEBC0                    4 RUNNING                                                                1546922600  9223372036854775807 XE_DISPATCHER_WAIT                                                     0            257221448                    1         999                  1380 NULL               0x2D38BFA6F2051C49 0xC399BD99AA527695    0x988AC2618BD49224 0xCD29AEFDBC36A728    0xD131C4F19444D988               0                      0
0x042E5BFA1D567410     8388608             0        0       0                  0                  0               0                                   0                 3714                1                     0                       0            1547177869            1547177869           1471847040              1471124992             0                  0 0x3300088C760DEBC0                    4 SUSPENDED                                                              1547177930           1547177934 DISPATCHER_QUEUE_SEMAPHORE                                             0                 3331                    0         991                   189 NULL               0xF98F98BA3D7714DA 0xF10BC565B610CCE3    0x04A05A1DD1D79E85 0xEB0C9617998E5A36    0xD131C4F19444D988               0                      0
0x11BC774586B4AA46     8388608             0        0       0                  0                  0               0                                   0               192911             7441                     0                       0            1547202305            1547202305           1529695129              1483759306             0                  0 0x3300088C760DEBC0                    8 SUSPENDED                                                              1547202305           1547202309 HADR_WORK_QUEUE                                                        0                19994                    6         981                 43898 NULL               0x2C6E0844EF16F1B6 0xE499E9DA2DF212B5    0xC0FD550C1782843E 0x454EF68A613B22F8    0x5F006A84AAAB04CF               0                      0
0x77005D716A06CB37     8388608             0        0       0                  0                  0               0                                   0               137678            10964                     0                       0            1547202282            1547202282           1522642529              1498559586             0                  0 0x3300088C760DEBC0                    4 SUSPENDED                                                              1547202282           1547202286 HADR_LOGCAPTURE_WAIT                                                   0                10502                    1         984                 14276 NULL               0xAD2074ADCF5AF99F 0x8225C3EEC14073C4    0x4E7B643C30207359 0xA8FCAA6B1209EF5C    0xD131C4F19444D988               0                      0
0x735A5E0B956504C4     8388608             0        0       0                  0                  0               0                                   0                43773             1892                     0                       0            1547197931            1547197931                    0              1521062587             0                  0 0x3300088C760DEBC0                    1 SUSPENDED                                                              1547197931           1547197935 SOS_WORK_DISPATCHER                                                    0                10335                    3        1000                 15821 NULL               NULL               0x867FC0943E23BC37    0x6FD15382E7A320F2 0xCCD0D3BD5268B8C6    0x27BE28981C79D307               0                      0
0x647675DD0A7667A2     8388608             0        0       0                  0                  0               0                                   0                92209             3371                     0                       0            1547202221            1547202221           1530433406              1521664338             0                  0 0x3300088C760DEBC0                    8 SUSPENDED                                                              1547202221           1547202225 HADR_WORK_QUEUE                                                        0                 5760                    3         844                  7446 NULL               0x1E85D880AE8264E4 0x9153EB42A130DF51    0x48BEE625D30489F1 0x454EF68A613B22F8    0x5F006A84AAAB04CF               0                      0
0x6B59FB2DAC529F49     8388608             0        0       0                  0                  0               0                                   0                15488             1092                     0                       0            1547177868            1547177868                    0              1523770383             0                  0 0x3300088C760DEBC0                    2 SUSPENDED                                                              1547177868           1547177872 SOS_WORK_DISPATCHER                                                    0                 3112                    3        1000                  5469 NULL               NULL               0x9E7C65B2071427BA    0x6C2C0A50FF124E1B 0xA94BD1485C2D9407    0xA98F86ED22960E40               0                      0
0x05F6764F4653B218     8388608             0        0       0                  0                  0               0                                   0                73416              517                     0                       0            1547202305            1547202305           1530433406              1525274728             0                  0 0x3300088C760DEBC0                    8 SUSPENDED                                                              1547202305           1547202309 HADR_WORK_QUEUE                                                        0                 4070                    3         760                  5236 NULL               0x9A964ACF697E24C0 0xF0D3E8D0ED150AEB    0x12F9DFC44E4301BC 0x11BC774586B4AA46    0x5F006A84AAAB04CF               0                      0
0xB6523EC75AFE71B8     8388608             0        0       0                  0                  0               0                                   0                37752             1109                     0                       0            1547197931            1547197931                    0              1525876542             0                  0 0x3300088C760DEBC0                    1 SUSPENDED                                                              1547197931           1547197935 SOS_WORK_DISPATCHER                                                    0                 9229                    2        1000                 13539 NULL               NULL               0x4377A058F1B8C94B    0xDE3DFB36BF523952 0x0BD993695F5E5058    0x27BE28981C79D307               0                      0
0x2FC16D54C3D9F2FE     8388608             0        0       0                  0                  0               0                                   0                11566              341                     0                       0            1547197931            1547197931                    0              1528283619             0                  0 0x3300088C760DEBC0                    2 SUSPENDED                                                              1547197931           1547197935 SOS_WORK_DISPATCHER                                                    0                 1719                    1        1000                  4201 NULL               NULL               0xDAE4F3CB689F4A0D    0xE149CDFC9B145CD7 0x60F02BC60527BBAF    0xA98F86ED22960E40               0                      0
0xC9D2B6D3EAB4B2B5     8388608             0        0       0                  0                  0               0                                   0                13166              199                     0                       0            1547192914            1547192914                    0              1530690555             0                  0 0x3300088C760DEBC0                    4 SUSPENDED                                                              1547192914           1547192918 SOS_WORK_DISPATCHER                                                    0                 1494                    1        1000                  5606 NULL               NULL               0x3CF7284C41F20A46    0x82B98B0AC6277471 0x6A9BC9B4B9917E81    0xD131C4F19444D988               0                      0
0xCCD0D3BD5268B8C6           0             0        0       0                  0                  0               0                                   0                27232              825                     0                       0                     0            1547202319           1547202312              1531292338             0                  0 0x3300088C760DEBC0                    1 RUNNING                                                                1547202319           1547202323 SOS_SCHEDULER_YIELD                                                  258                 8039                    3        1000                  9724 NULL               0xEC485925FD103D92 0x39F54D22F92E0035    0x48FCE92BDB3E5B7B 0xF07E959283ECE87F    0x27BE28981C79D307               0                      0
0xEB0C9617998E5A36     8388608             0        0       0                  0                  0               0                                   0                 8302               80                     0                       0            1547202164            1547202164                    0              1531894008             0                  0 0x3300088C760DEBC0                    4 SUSPENDED                                                              1547202195           1547202199 SOS_WORK_DISPATCHER                                                    0                  926                    0        1000                  3953 NULL               NULL               0x1E29088832C8E2C5    0xE1F714F737B81281 0xAFE597D1CDBDCECC    0xD131C4F19444D988               0                      0
0xB82D8CFC370876A4     8388608             0        0       0                  0                  0               0                                   0                24144             1126                     0                       0            1547197931            1547197931                    0              1532796633             0                  0 0x3300088C760DEBC0                    1 SUSPENDED                                                              1547197931           1547197935 SOS_WORK_DISPATCHER                                                    0                 6584                    3        1000                  8747 NULL               NULL               0x4D0812639C4ECE57    0x1A3C54672A287A21 0xB6523EC75AFE71B8    0x27BE28981C79D307               0                      0
0x1A892A5CC8E42BC0     8388608             0        0       0                  0                  0               0                                   0               123934            16155                     0                       0            1547149102            1547149102           1547149102              1532796634             0                  0 0x3300088C760DEBC0                    8 SUSPENDED                                                              1547149227           1547149231 FT_IFTS_SCHEDULER_IDLE_WAIT                                            0                14364                    3        1000                 27344 NULL               0x341D5875CCD75B05 0xEFACB4C363A29333    0x80858B78092CACDE 0x647675DD0A7667A2    0x5F006A84AAAB04CF               0                      0
